airport,year,avg_arr_delay,carrier_delay,weather_delay,nas_delay,late_aircraft_delay,avg_fare,total_passengers,total_delay
HOU,2010,5325.19540229885,129836.0,22675.0,72641.0,236715.0,193.2438178786917,62866.0,461867.0
TYS,2010,1753.9157894736843,68087.0,8774.0,25998.0,63632.0,260.37458333333336,1776.0,166491.0
TUS,2010,1557.1065573770493,67530.0,7415.0,26200.0,88230.0,236.97755952380953,11546.0,189375.0
WRG,2010,430.3333333333333,900.0,935.0,668.0,2661.0,,,5164.0
DBQ,2010,642.5,1829.0,1396.0,2392.0,2093.0,,,7710.0
CMX,2010,495.8181818181818,2033.0,320.0,495.0,2606.0,,,5454.0
SMX,2010,543.0833333333334,2251.0,91.0,696.0,3464.0,,,6502.0
BWI,2011,7275.525925925926,233579.0,55643.0,233700.0,457429.0,187.59013305322128,150144.0,980351.0
CHS,2010,1393.0,61297.0,6309.0,23565.0,53473.0,225.21170454545455,5232.0,144644.0
SNA,2010,2186.225,89494.0,10297.0,43524.0,118496.0,232.65359009009012,79550.0,261811.0
STX,2010,160.40740740740742,2750.0,145.0,764.0,672.0,,,4331.0
GEG,2010,1207.715909090909,35295.0,3033.0,11944.0,55932.0,226.46972222222223,5411.0,106204.0
GRB,2011,922.8813559322034,19236.0,3242.0,8399.0,23573.0,,,54450.0
MKG,2011,696.0833333333334,2572.0,147.0,1628.0,4006.0,,,8353.0
CVG,2010,4555.271844660194,217666.0,39834.0,80574.0,130591.0,251.23926010101007,16915.0,468665.0
LNK,2010,1118.7,10851.0,1000.0,5747.0,15933.0,,,33531.0
MQT,2010,1009.6470588235294,1348.0,1393.0,2456.0,11967.0,,,17164.0
CDV,2010,521.9166666666666,1741.0,223.0,810.0,3489.0,,,6263.0
MRY,2010,1615.5277777777778,14206.0,1742.0,5534.0,36618.0,,,58100.0
SPS,2010,258.0,1515.0,179.0,253.0,633.0,,,2580.0
BNA,2011,4131.375,171639.0,21993.0,73800.0,227210.0,225.963125,31973.0,494642.0
TUP,2011,0.0,0.0,0.0,0.0,0.0,,,0.0
ALB,2010,1219.9038461538462,53718.0,5101.0,19324.0,48593.0,245.67899999999997,7580.0,126736.0
BMI,2010,1028.0425531914893,20511.0,2303.0,6611.0,18893.0,,,48318.0
STL,2010,3095.654970760234,179408.0,22633.0,79991.0,246291.0,189.2823922413793,42701.0,528323.0
VPS,2010,1460.0740740740741,37074.0,3812.0,11800.0,26011.0,,,78697.0
GUM,2010,429.0,357.0,0.0,55.0,17.0,,,429.0
MMH,2010,74.0,31.0,0.0,42.0,1.0,,,74.0
MCO,2010,8616.218045112782,381128.0,37329.0,230881.0,493327.0,180.08071765498653,117604.0,1142665.0
BTR,2010,2021.6511627906978,38529.0,4318.0,12520.0,31313.0,183.23333333333335,533.0,86680.0
GPT,2011,1034.4313725490197,23252.0,3072.0,6761.0,19622.0,,,52707.0
BPT,2011,14.5,0.0,0.0,0.0,29.0,,,29.0
BHM,2010,2004.8859649122808,92327.0,11069.0,27713.0,97086.0,212.98692307692312,9986.0,228195.0
PIH,2011,344.1666666666667,1954.0,159.0,889.0,1128.0,,,4130.0
LWB,2011,326.75,3004.0,27.0,337.0,553.0,,,3921.0
FLL,2011,6192.532110091744,222513.0,23389.0,151649.0,276275.0,189.7933904109589,157542.0,673826.0
MCI,2011,3261.887417218543,171466.0,20613.0,75729.0,223295.0,205.98908562367865,36476.0,491103.0
DAL,2011,11669.69696969697,79752.0,24932.0,44946.0,234339.0,207.71098359073358,53597.0,383969.0
DAB,2010,762.8108108108108,13964.0,1639.0,2660.0,9961.0,,,28224.0
BZN,2010,1227.8333333333333,14030.0,991.0,6693.0,15111.0,,,36825.0
JAN,2011,1775.7333333333333,48644.0,4771.0,15023.0,37966.0,215.295946969697,3460.0,106404.0
UTM,2011,129.0,50.0,32.0,145.0,418.0,,,645.0
ELP,2010,2212.0104166666665,75865.0,6883.0,22434.0,106402.0,211.92518581081083,11181.0,211584.0
SJU,2010,2998.1071428571427,121159.0,16936.0,53734.0,58308.0,,,250137.0
LFT,2011,1438.0555555555557,23768.0,3112.0,7152.0,17697.0,,,51729.0
OAJ,2010,1097.6666666666667,8005.0,972.0,2079.0,5409.0,,,16465.0
SRQ,2011,762.0212765957447,12782.0,1725.0,8860.0,12425.0,186.9008333333333,4678.0,35792.0
ALB,2011,1347.3809523809523,44791.0,4541.0,15645.0,47971.0,271.0218867924528,6955.0,112948.0
HLN,2011,828.0,3444.0,363.0,2132.0,3997.0,,,9936.0
YAK,2011,390.75,1177.0,356.0,318.0,2807.0,,,4658.0
BKG,2010,445.55,1797.0,472.0,1479.0,5163.0,,,8911.0
MYR,2010,538.2537313432836,17740.0,1886.0,5813.0,10622.0,158.74364583333335,4340.0,36061.0
ABE,2011,904.1206896551724,18431.0,2115.0,9005.0,22857.0,,,52408.0
BGM,2011,0.0,0.0,0.0,0.0,0.0,,,0.0
EWR,2010,12564.802816901409,256394.0,48547.0,1093127.0,383938.0,251.40357375592419,139154.0,1782006.0
GRK,2011,947.5263157894736,10634.0,398.0,2056.0,4915.0,,,18003.0
GSO,2011,1561.8032786885246,42746.0,4466.0,14374.0,33653.0,205.45292857142857,1920.0,95239.0
PHL,2011,7437.222222222223,248304.0,60941.0,446093.0,314710.0,251.1406818181818,57306.0,1070048.0
LSE,2010,818.7941176470588,10274.0,2152.0,6412.0,9001.0,,,27839.0
ADK,2010,72.16666666666667,431.0,0.0,192.0,243.0,,,866.0
GTR,2011,920.1666666666666,6923.0,192.0,817.0,3110.0,,,11042.0
ADQ,2011,258.5833333333333,750.0,885.0,681.0,787.0,,,3103.0
PIT,2010,1946.3166666666666,136380.0,16469.0,65015.0,131680.0,208.48148291925466,31622.0,349544.0
FLL,2010,5879.339285714285,226321.0,24305.0,139127.0,266790.0,174.9228377573803,152746.0,656543.0
EYW,2010,473.80555555555554,8325.0,201.0,1988.0,6479.0,288.51666666666665,163.0,16993.0
MYR,2011,761.6382978723404,16625.0,1433.0,4356.0,13383.0,162.19468750000001,4489.0,35797.0
HOU,2011,6097.72,128154.0,19820.0,58998.0,249178.0,205.4221113735739,68026.0,456150.0
SFO,2011,15603.92857142857,378624.0,67418.0,1116096.0,838656.0,253.59525506422924,208400.0,2400794.0
GGG,2011,150.0,489.0,50.0,125.0,236.0,,,900.0
BLI,2010,64.08333333333333,207.0,41.0,320.0,201.0,140.05200000000002,1163.0,769.0
OTH,2010,2394.0,5341.0,524.0,1898.0,20953.0,,,28716.0
CRP,2011,1709.3055555555557,23801.0,3816.0,7770.0,26095.0,161.01500000000001,1746.0,61482.0
DLH,2011,858.3076923076923,4198.0,439.0,2431.0,4067.0,,,11135.0
MEI,2010,601.0,3038.0,125.0,566.0,3483.0,,,7212.0
PIA,2011,903.3714285714286,11594.0,1560.0,4304.0,14160.0,,,31618.0
EGE,2010,714.1282051282051,11279.0,4309.0,4479.0,7760.0,308.98333333333335,628.0,27827.0
SBP,2010,2087.9166666666665,12489.0,1133.0,4533.0,31880.0,,,50035.0
LCH,2011,354.3333333333333,3153.0,992.0,1355.0,2994.0,,,8494.0
TVC,2011,677.1538461538462,10483.0,1972.0,4922.0,9020.0,,,26397.0
PSG,2011,484.75,1057.0,746.0,804.0,3202.0,,,5809.0
EFD,2011,0.0,0.0,0.0,0.0,0.0,,,0.0
PVD,2011,2152.879518072289,58762.0,8819.0,26798.0,83871.0,242.11801945181253,34875.0,178250.0
MLI,2010,989.9295774647887,29487.0,3667.0,11450.0,25401.0,,,70005.0
MDW,2010,8900.698795180722,185389.0,53967.0,127496.0,369699.0,175.86906720078483,111129.0,736551.0
CLT,2011,8229.146853146853,344894.0,48248.0,346299.0,434816.0,201.7787356321839,42984.0,1174257.0
EVV,2010,821.82,15777.0,3908.0,8770.0,12553.0,,,41008.0
DEN,2010,11096.442424242425,465092.0,79166.0,397734.0,886024.0,189.8460698569857,104670.0,1828016.0
FSM,2010,583.6666666666666,6756.0,1419.0,2019.0,3814.0,,,14008.0
TEX,2010,98.75,290.0,44.0,61.0,0.0,,,395.0
HDN,2011,510.17857142857144,6410.0,712.0,3080.0,4083.0,,,14285.0
CID,2010,1129.844827586207,24467.0,5484.0,11821.0,23623.0,185.255,576.0,65395.0
LFT,2010,1071.8936170212767,19601.0,4097.0,6444.0,19965.0,,,50107.0
MSY,2011,2046.63125,115749.0,14936.0,57215.0,139037.0,218.78127232142856,38879.0,326937.0
ROC,2011,1121.5648148148148,45147.0,7330.0,17978.0,50598.0,219.89538602941175,7058.0,121053.0
DSM,2010,1302.877358490566,54206.0,9317.0,27257.0,46996.0,258.71125,3850.0,137776.0
MOT,2010,691.7058823529412,4880.0,397.0,2401.0,4081.0,,,11759.0
ILM,2010,1307.896551724138,18113.0,1640.0,4332.0,13826.0,,,37911.0
CAE,2011,2397.31914893617,47651.0,4772.0,12613.0,47615.0,292.90636363636366,685.0,112651.0
BIS,2010,735.0454545454545,11574.0,1497.0,5572.0,13699.0,,,32342.0
COU,2010,485.72727272727275,2567.0,184.0,1057.0,1535.0,,,5343.0
MFE,2011,654.6875,14509.0,2068.0,3645.0,11194.0,211.09500000000003,517.0,31416.0
RDM,2010,2381.3333333333335,10569.0,116.0,2801.0,15078.0,,,28564.0
KOA,2011,627.2738095238095,22429.0,773.0,6515.0,22926.0,,,52643.0
LIH,2011,660.1428571428571,24700.0,1108.0,5940.0,23473.0,,,55221.0
BTV,2011,1368.9772727272727,24255.0,3247.0,8544.0,24165.0,204.62032258064514,2766.0,60211.0
BGM,2010,648.1666666666666,3450.0,535.0,1607.0,2186.0,,,7778.0
PNS,2010,1227.2823529411764,39546.0,7409.0,16948.0,40063.0,206.61583333333328,1432.0,103966.0
DEN,2011,12364.464285714286,535175.0,78655.0,462084.0,998359.0,207.4015196078431,106999.0,2074273.0
LAN,2010,1049.421052631579,17961.0,1738.0,5830.0,14290.0,,,39819.0
BWI,2010,6242.300653594772,243430.0,48752.0,202592.0,457998.0,172.0679718309859,154055.0,952772.0
ANC,2010,2247.5625,46288.0,5258.0,31185.0,60068.0,,,142799.0
JAN,2010,1475.0963855421687,53915.0,6945.0,16808.0,44296.0,200.09337121212118,3631.0,121964.0
COS,2010,2533.943396226415,43669.0,4304.0,24423.0,61707.0,226.81844444444448,3061.0,134103.0
MFR,2010,4794.083333333333,15428.0,607.0,5895.0,35566.0,208.15249999999997,878.0,57496.0
OAJ,2011,1126.5,12021.0,611.0,1904.0,7994.0,,,22530.0
SBN,2011,701.5098039215686,12625.0,714.0,3566.0,18854.0,,,35759.0
DCA,2011,4629.571428571428,207434.0,35032.0,214416.0,255323.0,214.04675279329606,128505.0,712205.0
SMX,2011,588.3333333333334,2319.0,0.0,875.0,3866.0,,,7060.0
CDC,2010,333.25,1770.0,19.0,840.0,1370.0,,,3999.0
TLH,2011,1469.3333333333333,26656.0,2301.0,7170.0,16716.0,243.885,171.0,52843.0
MOB,2011,1649.7380952380952,33655.0,3321.0,8872.0,23389.0,,,69237.0
BFL,2011,1563.4166666666667,12074.0,1131.0,2958.0,21354.0,,,37517.0
DLG,2011,129.33333333333334,214.0,0.0,33.0,141.0,,,388.0
BDL,2010,1981.1076923076923,98900.0,12007.0,47308.0,99237.0,234.52898674242425,18677.0,257452.0
MAF,2010,1518.3958333333333,28538.0,4514.0,8593.0,30770.0,150.33625,3468.0,72415.0
SBA,2011,2925.9444444444443,30569.0,1762.0,10459.0,62396.0,,,105186.0
FAR,2010,1027.1698113207547,19120.0,1839.0,8844.0,24601.0,167.47500000000002,434.0,54404.0
ORF,2010,1305.6969696969697,70227.0,10589.0,26743.0,64568.0,233.8211243866012,18487.0,172127.0
PSP,2010,1711.6949152542372,31252.0,3571.0,12308.0,53666.0,225.715,1614.0,100797.0
SAT,2011,2307.098039215686,127059.0,17967.0,48985.0,158437.0,230.64100683890575,27883.0,352448.0
SEA,2011,5173.361111111111,265107.0,27807.0,162662.0,287662.0,266.1839439655173,90681.0,743238.0
CEC,2011,1711.5,3688.0,627.0,1485.0,14738.0,,,20538.0
ORD,2010,22891.184523809523,777199.0,135313.0,1574860.0,1356053.0,198.4957109349725,226102.0,3843425.0
STX,2011,314.48148148148147,3501.0,1115.0,1427.0,2448.0,,,8491.0
SAF,2011,954.4166666666666,5272.0,888.0,2603.0,2690.0,,,11453.0
BQN,2010,676.25,6502.0,982.0,3204.0,5081.0,,,15769.0
YUM,2011,1030.7916666666667,10373.0,1481.0,1539.0,11346.0,,,24739.0
SCC,2010,362.25,1517.0,1273.0,401.0,1156.0,,,4347.0
GST,2010,155.33333333333334,310.0,0.0,16.0,140.0,,,466.0
BMI,2011,1165.918918918919,20367.0,1439.0,5831.0,15472.0,,,43109.0
BPT,2010,0.0,0.0,0.0,0.0,0.0,,,0.0
MVY,2011,222.8,503.0,0.0,157.0,454.0,,,1114.0
BTR,2011,2420.0,38640.0,4963.0,12965.0,30544.0,211.8575,710.0,87112.0
PSE,2010,785.9166666666666,3739.0,257.0,1582.0,3848.0,,,9426.0
SBA,2010,2409.9166666666665,25244.0,1748.0,9789.0,49783.0,,,86564.0
PSC,2010,2273.4166666666665,10621.0,367.0,3872.0,12379.0,,,27239.0
LAS,2010,7383.25,335752.0,44027.0,205476.0,563433.0,196.56695652173914,122123.0,1148688.0
ONT,2010,1779.1926605504586,64115.0,4705.0,17649.0,107158.0,226.36060450450452,45328.0,193627.0
SDF,2011,1537.1,63856.0,6238.0,22423.0,76378.0,243.41825862068967,11670.0,168895.0
PVD,2010,1752.7333333333333,64276.0,6765.0,30142.0,82260.0,229.98467997465144,36018.0,183443.0
MGM,2011,2194.1666666666665,24183.0,2814.0,5807.0,19845.0,,,52649.0
RDD,2011,2543.6666666666665,5766.0,124.0,2043.0,22591.0,,,30524.0
ADK,2011,39.416666666666664,106.0,80.0,253.0,34.0,,,473.0
CRW,2011,917.8392857142857,20724.0,1910.0,8144.0,20621.0,,,51399.0
BUF,2010,1902.9,110299.0,16450.0,44822.0,113419.0,176.84286949685537,25094.0,284990.0
ERI,2010,1000.1666666666666,6136.0,902.0,2453.0,2511.0,,,12002.0
SPI,2010,867.0416666666666,5533.0,1148.0,4293.0,9803.0,,,20777.0
AZO,2010,882.0,11159.0,1901.0,6915.0,8243.0,,,28218.0
MFE,2010,778.5098039215686,17069.0,4469.0,6700.0,11291.0,224.0175,643.0,39529.0
WYS,2010,262.75,570.0,34.0,233.0,214.0,,,1051.0
ATL,2011,26435.621794871793,1136224.0,128224.0,1087338.0,1769395.0,213.20022058823528,118028.0,4121181.0
LEX,2010,1191.1511627906978,43534.0,7488.0,16852.0,34473.0,204.96249999999998,341.0,102347.0
LGB,2010,3115.128205128205,36185.0,2281.0,22969.0,59974.0,219.07620423280423,25969.0,121409.0
ISP,2010,6537.5,29588.0,2778.0,8195.0,37734.0,224.34929150481335,17660.0,78295.0
LAS,2011,7462.76282051282,348719.0,37747.0,206158.0,567957.0,212.00765669856457,123351.0,1160581.0
LRD,2010,1120.4166666666667,9340.0,2445.0,5079.0,9847.0,,,26711.0
LEX,2011,1284.1875,33544.0,4406.0,11051.0,33050.0,204.125,196.0,82051.0
ASE,2011,3621.6923076923076,17581.0,2804.0,9150.0,17523.0,397.73333333333335,351.0,47058.0
IPL,2010,327.75,1150.0,32.0,194.0,2557.0,,,3933.0
TOL,2012,267.0,102.0,246.0,475.0,245.0,,,1068.0
CHO,2011,605.5263157894736,5094.0,786.0,2077.0,3548.0,,,11505.0
BOS,2011,9303.777777777777,367933.0,56438.0,578850.0,503261.0,224.78887443438913,199855.0,1506482.0
GSP,2010,1588.5857142857142,45533.0,5116.0,16563.0,43865.0,225.91226190476192,974.0,111077.0
JFK,2011,15423.142857142857,319215.0,35899.0,536078.0,403198.0,220.2276599735216,159257.0,1294390.0
SWF,2010,840.3888888888889,14206.0,661.0,3671.0,11704.0,250.76751671122997,3862.0,30242.0
LCH,2010,464.9047619047619,3575.0,550.0,1619.0,4002.0,,,9746.0
ECP,2011,1895.1944444444443,27140.0,2278.0,7679.0,31115.0,245.18416666666664,1086.0,68212.0
IND,2011,2095.159722222222,112350.0,10979.0,54068.0,123998.0,215.46902287581696,27030.0,301395.0
TWF,2011,441.5,2100.0,62.0,1203.0,1908.0,,,5273.0
DCA,2010,4391.9276315789475,216611.0,38012.0,191669.0,219421.0,203.80008757062149,123154.0,665713.0
DRO,2011,847.4,13328.0,1973.0,5665.0,12893.0,,,33859.0
PSE,2011,1008.5,3773.0,600.0,2374.0,5327.0,,,12074.0
SUX,2010,160.33333333333334,642.0,13.0,192.0,115.0,,,962.0
ACV,2011,4580.916666666667,11537.0,627.0,4138.0,38669.0,,,54971.0
ABQ,2010,2531.4285714285716,98230.0,9375.0,33392.0,142048.0,211.11926605504587,20663.0,283045.0
YUM,2010,798.0416666666666,9315.0,358.0,1453.0,7988.0,,,19114.0
ACK,2010,201.0909090909091,1414.0,158.0,532.0,108.0,244.67249999999999,300.0,2212.0
BTV,2010,1180.6617647058824,36346.0,5448.0,16487.0,21915.0,220.41343750000001,2488.0,80196.0
HSV,2010,1083.8761904761905,46769.0,5672.0,17223.0,43999.0,260.31,2099.0,113663.0
KTN,2010,1052.25,5275.0,736.0,1689.0,4904.0,,,12604.0
BTM,2010,375.5,2583.0,230.0,887.0,806.0,,,4506.0
MKG,2010,571.9090909090909,1981.0,207.0,1020.0,3083.0,,,6291.0
MAF,2011,1529.469387755102,27246.0,3272.0,9802.0,34592.0,169.361875,3624.0,74912.0
GTF,2010,1050.25,4102.0,798.0,2915.0,4788.0,,,12603.0
ATW,2011,788.0217391304348,13731.0,604.0,4252.0,17662.0,,,36249.0
IAD,2011,6486.248175182482,254005.0,30566.0,172933.0,430737.0,221.94662181303116,75280.0,888241.0
LIT,2011,2138.1222222222223,77176.0,10916.0,25371.0,78553.0,220.70135227272726,7189.0,192016.0
GFK,2010,596.6551724137931,8476.0,1039.0,2805.0,4983.0,,,17303.0
CID,2011,1604.375,24144.0,4345.0,11055.0,24606.0,233.185,178.0,64150.0
DTW,2011,5291.551282051282,280731.0,39002.0,158455.0,346785.0,227.19236801242238,59053.0,824973.0
FSM,2011,379.2,2631.0,864.0,676.0,1517.0,,,5688.0
SNA,2011,2018.6583333333333,85389.0,7212.0,42227.0,107071.0,251.21788619349263,78305.0,241899.0
OAK,2011,3215.657142857143,95351.0,3742.0,29523.0,208315.0,243.15712759387355,77580.0,336931.0
STT,2010,613.280701754386,17922.0,2880.0,7936.0,6204.0,,,34942.0
ABI,2009,2599.6666666666665,11104.0,5613.0,3790.0,10689.0,,,31196.0
GRK,2008,1442.7272727272727,21645.0,5049.0,6557.0,14348.0,,,47599.0
PSC,2008,1546.0833333333333,8880.0,1155.0,1788.0,6685.0,,,18508.0
BDL,2009,1740.0962962962963,83392.0,11836.0,44452.0,94984.0,210.01715073529414,18274.0,234664.0
BUR,2008,2738.4105263157894,80943.0,6278.0,33975.0,138618.0,248.81103887637792,53141.0,259814.0
LAX,2008,13578.350282485875,696892.0,77865.0,601030.0,1022273.0,229.7565222949094,265040.0,2398060.0
TYR,2008,1056.1666666666667,6268.0,1637.0,1781.0,2988.0,,,12674.0
RST,2009,767.3928571428571,6886.0,3262.0,5156.0,6183.0,,,21487.0
SRQ,2008,802.96,27406.0,3805.0,19457.0,29628.0,171.92858585858585,5019.0,80296.0
ATW,2009,1112.6603773584907,28659.0,2412.0,11800.0,16057.0,,,58928.0
BTV,2009,911.506329113924,25780.0,4990.0,18424.0,22682.0,187.6735294117647,3148.0,71876.0
CSG,2009,1588.5833333333333,5903.0,1326.0,3964.0,7870.0,,,19063.0
PLN,2009,322.125,1171.0,54.0,522.0,830.0,,,2577.0
HLN,2008,503.7083333333333,5293.0,898.0,1862.0,4036.0,,,12089.0
MLI,2008,1554.0281690140846,38079.0,8500.0,21858.0,41892.0,,,110329.0
MEI,2008,719.8333333333334,3719.0,1793.0,1250.0,1876.0,,,8638.0
ATL,2009,33442.00546448088,1141594.0,207608.0,2517807.0,2251108.0,184.4935971223022,118835.0,6118117.0
SAN,2009,3828.491124260355,203290.0,24797.0,129846.0,287977.0,207.87701923076924,67392.0,645910.0
GPT,2008,1196.3766233766235,32894.0,11124.0,20005.0,28038.0,138.81666666666666,984.0,92061.0
MKE,2008,3834.962121212121,165622.0,42534.0,128510.0,168863.0,203.70770454545453,22793.0,505529.0
STT,2008,707.8524590163935,18423.0,2138.0,9946.0,12451.0,,,42958.0
EYW,2008,1746.8333333333333,10796.0,3946.0,2729.0,3491.0,258.655,176.0,20962.0
LMT,2008,1630.1666666666667,4285.0,212.0,649.0,4635.0,,,9781.0
YUM,2008,968.5833333333334,15947.0,1926.0,2454.0,2854.0,,,23181.0
BGR,2008,900.8222222222222,16209.0,7337.0,8364.0,8615.0,,,40525.0
MAF,2008,2167.1666666666665,23341.0,4017.0,8413.0,42162.0,132.181875,4127.0,77933.0
KTN,2008,2147.9166666666665,8251.0,3345.0,3993.0,10070.0,,,25659.0
AGS,2008,2262.25,18053.0,5806.0,7544.0,4748.0,,,36151.0
CRP,2009,1496.388888888889,17245.0,6294.0,9956.0,20294.0,124.890625,2116.0,53789.0
RKS,2009,565.6521739130435,5848.0,1243.0,4146.0,1773.0,,,13010.0
MFE,2008,1144.3783783783783,16669.0,3433.0,7316.0,14787.0,163.97357142857143,1733.0,42205.0
SJC,2008,2814.3045977011493,135450.0,14390.0,78489.0,260527.0,222.87897845006216,85028.0,488856.0
TPA,2008,5770.766666666666,238478.0,37535.0,196928.0,391077.0,157.41892134831463,137016.0,864018.0
LRD,2008,984.2916666666666,9646.0,2912.0,3733.0,7280.0,,,23571.0
MRY,2008,1431.8444444444444,36206.0,2933.0,5394.0,19800.0,,,64333.0
PIA,2008,1440.4791666666667,22563.0,5881.0,11439.0,29260.0,,,69143.0
LBB,2008,2350.675675675676,28101.0,4912.0,10015.0,43934.0,121.49124999999998,4282.0,86962.0
LWS,2008,197.58333333333334,1085.0,289.0,447.0,550.0,,,2371.0
PBI,2009,2547.241666666667,89571.0,13756.0,82201.0,119830.0,180.8734,34284.0,305358.0
IDA,2008,779.9655172413793,8812.0,2222.0,3444.0,8081.0,,,22559.0
JNU,2008,4451.583333333333,18800.0,3226.0,8304.0,22950.0,,,53280.0
TOL,2008,998.6842105263158,5186.0,1494.0,4204.0,8091.0,,,18975.0
OAK,2009,2997.6,88745.0,3820.0,32759.0,188927.0,199.71973716246126,84759.0,314251.0
RIC,2008,2024.013986013986,91842.0,22603.0,60902.0,113921.0,246.10439895470384,10443.0,289268.0
CLD,2008,721.7857142857143,4658.0,311.0,756.0,4376.0,,,10101.0
MEM,2008,6215.06015037594,258288.0,38899.0,226251.0,301955.0,264.8908449695668,12090.0,825393.0
MWH,2010,63.166666666666664,107.0,0.0,0.0,272.0,,,379.0
GPT,2009,1049.3934426229507,22525.0,4224.0,14074.0,23181.0,,,64004.0
MKE,2009,2853.7625899280574,102449.0,13411.0,83197.0,197113.0,159.93624216791977,22519.0,396170.0
SEA,2008,7751.1,380097.0,41314.0,326152.0,489754.0,259.9499166666667,87311.0,1237317.0
COD,2008,317.125,4642.0,737.0,786.0,1446.0,,,7611.0
ORF,2009,1195.1571428571428,71824.0,12027.0,31277.0,52083.0,212.76279939143666,18804.0,167211.0
SBN,2008,1355.811320754717,31793.0,4814.0,12211.0,22960.0,,,71778.0
CHS,2009,1174.575,56079.0,14078.0,32773.0,37939.0,184.46802083333336,5792.0,140869.0
CMX,2009,250.0,617.0,686.0,293.0,404.0,,,2000.0
MBS,2008,924.625,16572.0,1373.0,6928.0,19483.0,,,44356.0
BRO,2008,1417.5833333333333,5844.0,1975.0,3513.0,5525.0,,,16857.0
HPN,2009,1667.4782608695652,38478.0,4643.0,23482.0,48428.0,219.31659456310678,19350.0,115031.0
SBP,2009,1396.4583333333333,9713.0,822.0,2487.0,20435.0,,,33457.0
CID,2008,1564.2567567567567,38858.0,10416.0,23747.0,42527.0,191.265,169.0,115548.0
BZN,2009,763.0,7706.0,1095.0,7777.0,9364.0,,,25942.0
MEI,2009,826.0833333333334,3182.0,275.0,1650.0,4806.0,,,9913.0
KOA,2008,938.1807228915662,42772.0,1453.0,8314.0,24941.0,,,77480.0
IDA,2009,1169.3529411764705,5600.0,501.0,5671.0,8107.0,,,19879.0
RHI,2008,176.11111111111111,1126.0,56.0,185.0,218.0,,,1585.0
ALB,2009,1094.4128440366972,43514.0,6545.0,22418.0,46717.0,215.4716393442623,7929.0,119194.0
SGF,2009,2047.1041666666667,33356.0,8909.0,18744.0,37211.0,,,98220.0
ELP,2009,1754.3877551020407,57110.0,8006.0,21679.0,84630.0,189.3545016891892,11443.0,171425.0
GCC,2009,524.5652173913044,6353.0,676.0,2688.0,2348.0,,,12065.0
TEX,2009,153.75,447.0,77.0,91.0,0.0,,,615.0
ATL,2008,30933.38888888889,1484613.0,375039.0,2039667.0,1664748.0,211.58185714285716,125283.0,5564067.0
SYR,2008,1673.126126126126,69514.0,11665.0,45248.0,59211.0,237.05473602484471,5082.0,185638.0
GST,2009,129.66666666666666,48.0,0.0,177.0,164.0,,,389.0
AZO,2008,858.0,14784.0,2345.0,8627.0,18002.0,,,43758.0
PFN,2008,1796.6129032258063,30285.0,7617.0,10640.0,7137.0,,,55679.0
ISP,2009,5933.416666666667,22212.0,5233.0,9988.0,33560.0,196.088108409725,19000.0,70993.0
MSO,2008,1064.391304347826,9355.0,1879.0,4118.0,9101.0,,,24453.0
OAJ,2009,1538.5,6690.0,1455.0,4332.0,9062.0,,,21539.0
VLD,2009,1124.0,4936.0,405.0,2568.0,5579.0,,,13488.0
MFR,2009,3667.5,10566.0,1645.0,4943.0,26750.0,204.89133333333334,685.0,43904.0
ROA,2009,1161.55,22520.0,1564.0,9969.0,12409.0,,,46462.0
MSO,2009,1789.923076923077,7403.0,710.0,6559.0,8568.0,,,23240.0
CLT,2008,7359.732142857143,407670.0,54823.0,385902.0,385403.0,227.3758653846154,41623.0,1233798.0
RNO,2008,2156.1944444444443,78681.0,6913.0,26352.0,120253.0,205.06238425925926,12569.0,232199.0
YAK,2008,1097.0,3153.0,263.0,1132.0,8614.0,,,13162.0
PIT,2009,1870.9623655913979,119197.0,21159.0,67777.0,139565.0,189.08085902255638,31233.0,347698.0
SJT,2009,590.4444444444445,1907.0,837.0,1298.0,1272.0,,,5314.0
BHM,2008,2006.96992481203,90768.0,21536.0,43140.0,110773.0,217.72131868131868,11036.0,266217.0
PSE,2009,691.9166666666666,1866.0,209.0,1312.0,4916.0,,,8303.0
